支付宝交易记录明细查询
账号:[13173026163]
起始日期:[2022-01-16 00:00:00]    终止日期:[2022-02-16 13:58:47]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2022021622001453491440404656	,0112660000481200009904812PN20220216760102667507	,2022-02-16 12:03:37 ,2022-02-16 12:03:38 ,2022-02-16 12:03:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,春耕餐饮（东城逸家店）     ,春耕（东城逸家店）           ,19.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20220216358019340491 	,                    	,2022-02-16 03:51:42 ,                    ,2022-02-16 03:51:42 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2022.02.15-收益发放 ,5.54    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022021522001153491439856041	,T200P2471233430616637424	,2022-02-15 21:48:46 ,2022-02-15 21:48:50 ,2022-02-15 21:49:28 ,淘宝        ,支付宝担保交易         ,ruanjian857857  ,商业计划书代做撰写代写融资路演ppt创业可行性项目BP策划方案,0.05    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2022021522001153491439856042	,T200P2471233430617637424	,2022-02-15 21:48:46 ,2022-02-15 21:48:50 ,2022-02-15 21:48:51 ,淘宝        ,支付宝担保交易         ,ツ蒤鸦ンャ           ,蝉妈妈数据抖音直播分析工具禅婵妈妈子账户专业版旗舰版 等多件,0.06    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2022021522001153491439856043	,T200P2471233430615637424	,2022-02-15 21:48:46 ,2022-02-15 21:48:50 ,2022-02-15 21:48:51 ,淘宝        ,支付宝担保交易         ,咖啡解不了酒得醉        ,补差价                 ,0.05    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2022021522001153491439856044	,T200P2471233430620637424	,2022-02-15 21:48:46 ,2022-02-15 21:48:50 ,2022-02-15 21:48:51 ,淘宝        ,支付宝担保交易         ,青小白遇可乐          ,淘宝店铺装修详情页ps图片logo设计包装海报定制作开店一条龙服务 等多件,0.20    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2022021522001453491439893744	,20220215190741U25124999373552350	,2022-02-15 19:07:46 ,2022-02-15 19:07:46 ,2022-02-15 19:07:46 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-22021511100400000026884453797672,12.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022021522001453491440134604	,22021530569979864129	,2022-02-15 09:46:51 ,2022-02-15 09:46:51 ,2022-02-15 09:46:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,超级吃货卡订单：1500000059504057129,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022021529020848490117349455	,                    	,2022-02-15 08:49:23 ,2022-02-15 08:49:23 ,2022-02-15 08:49:23 ,支付宝网站     ,即时到账交易          ,花呗              ,自动还款-花呗2022年02月账单   ,10.31   ,其他      ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20220215351809428491 	,                    	,2022-02-15 03:46:26 ,                    ,2022-02-15 03:46:26 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2022.02.14-收益发放 ,5.47    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
