支付宝交易记录明细查询
账号:[13173026163]
起始日期:[2024-04-15 00:00:00]    终止日期:[2024-05-15 14:06:00]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2024051529020999490154612938	,                    	,2024-05-15 12:54:00 ,2024-05-15 12:54:00 ,2024-05-15 12:54:00 ,支付宝网站     ,即时到账交易          ,花呗              ,花呗自动还款-2024年05月账单   ,19.62   ,不计收支    ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20240515325834379491 	,                    	,2024-05-15 03:41:40 ,                    ,2024-05-15 03:41:40 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.14-收益发放 ,2.46    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20240514001080012204490037897696	,                    	,2024-05-14 14:46:56 ,                    ,2024-05-14 14:46:58 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-博时信用债纯债债券A-买入  ,20000.00,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024051422001453491446755152	,Z224051430601151571010000_XY2139	,2024-05-14 11:34:16 ,2024-05-14 11:34:17 ,2024-05-14 11:34:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰贤餐饮管理有限公司      ,庆丰餐厅窗口13-2          ,16.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024051422001453491448504493	,9712660000489000009000266094224135	,2024-05-14 08:25:22 ,2024-05-14 08:25:23 ,2024-05-14 08:25:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,9.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240514319282607491 	,                    	,2024-05-14 03:10:22 ,                    ,2024-05-14 03:10:22 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.13-收益发放 ,3.22    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024051322001453491440051475	,3612660000482200007895223742214971	,2024-05-13 11:35:36 ,2024-05-13 11:35:37 ,2024-05-13 11:35:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南市浪潮集团食堂       ,浪潮本地部署移动支付          ,9.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240513001080012204490036619615	,                    	,2024-05-13 11:24:34 ,                    ,2024-05-13 11:24:36 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-博时信用债纯债债券A-买入  ,10000.00,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024051322001453491439911271	,0012660000489000009000071294224134	,2024-05-13 08:25:11 ,2024-05-13 08:25:11 ,2024-05-13 08:25:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240513313295128491 	,                    	,2024-05-13 03:31:46 ,                    ,2024-05-13 03:31:46 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.12-收益发放 ,4.14    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
