支付宝交易记录明细查询
账号:[13173026163]
起始日期:[2023-06-10 00:00:00]    终止日期:[2023-07-10 15:56:53]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2023071022001453491451957150	,75126600004836000083620230710643014632	,2023-07-10 12:39:05 ,2023-07-10 12:39:05 ,2023-07-10 12:39:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,宜快宜慢连锁便利店1      ,宜快宜慢总部(汉峪金谷店)       ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023071022001453491454029854	,34126600004929000006791703788110680201398776199207	,2023-07-10 11:58:45 ,2023-07-10 11:58:46 ,2023-07-10 11:58:46 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,君子蓝高速店          ,君子蓝餐厅汉峪金谷店-扫码付-YY00105-230710-00601158,2.18    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023071022001453491452758633	,34523004611240001   	,2023-07-10 09:35:35 ,2023-07-10 09:35:36 ,2023-07-10 09:35:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰e足食能量站         ,丰宜能量站消费订单号：34523004610280005。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看,3.78    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20230710315604620491 	,                    	,2023-07-10 03:01:45 ,                    ,2023-07-10 03:01:45 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2023.07.09-收益发放 ,0.52    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023070922001453491453160488	,20230709203347U96104626873206546	,2023-07-09 20:33:52 ,2023-07-09 20:33:52 ,2023-07-09 20:33:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-23070911100300000027383317342856,19.18   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070922001453491452145641	,20230709120756U23098297591475757	,2023-07-09 12:08:01 ,2023-07-09 12:08:02 ,2023-07-09 12:08:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-23070911100300000027290166916856,17.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20230709302071900491 	,                    	,2023-07-09 03:33:36 ,                    ,2023-07-09 03:33:36 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2023.07.08-收益发放 ,0.53    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023070822001453491449888058	,20230708223231U71086990992128408	,2023-07-08 22:32:36 ,2023-07-08 22:32:36 ,2023-07-08 22:32:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-23070811100300000027219433958856,13.60   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070822001453491449501547	,0212660000489000008000849214323189	,2023-07-08 18:52:04 ,2023-07-08 18:52:08 ,2023-07-08 18:52:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,GEAO            ,GEAO小程序下单           ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070822001453491450196820	,20230708182517U48888416134519368	,2023-07-08 18:25:22 ,2023-07-08 18:25:23 ,2023-07-08 18:25:22 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-23070811100300000027159512324856,20.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070822001453491450085397	,20230708120807U99687558924063934	,2023-07-08 12:08:12 ,2023-07-08 12:08:12 ,2023-07-08 12:08:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-23070811100300000027065049196856,17.59   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070822001453491449606379	,MQKSGYBVFFa0        	,2023-07-08 11:31:24 ,2023-07-08 11:31:25 ,2023-07-08 11:31:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,App Store & Apple Music,App Store & Apple Music; Purchases on 07.08,45.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20230708300440607491 	,                    	,2023-07-08 03:15:46 ,                    ,2023-07-08 03:15:46 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2023.07.07-收益发放 ,0.53    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023070722001453491447698963	,20230707210756U34320186655184677	,2023-07-07 21:08:01 ,2023-07-07 21:08:01 ,2023-07-07 21:08:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-23070711100300000026997634893856,18.79   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070722001453491446947209	,20230707201112U91498178848599426	,2023-07-07 20:11:23 ,2023-07-07 20:11:24 ,2023-07-07 20:11:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-23070711100300000026984901220856,6.60    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070722001453491447480817	,58126600004836000083620230707312325880	,2023-07-07 12:37:35 ,2023-07-07 12:37:35 ,2023-07-07 12:37:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,宜快宜慢连锁便利店1      ,宜快宜慢总部(汉峪金谷店)       ,9.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070722001453491445275780	,20230707115501U42806481839722787	,2023-07-07 11:55:06 ,2023-07-07 11:55:06 ,2023-07-07 11:55:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-23070711100300000026906411375856,18.89   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070722001453491443936767	,34497137710710000   	,2023-07-07 09:44:25 ,2023-07-07 09:44:26 ,2023-07-07 09:44:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰e足食能量站         ,丰宜能量站消费订单号：34497137711450001。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看,1.99    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20230707393124495491 	,                    	,2023-07-07 03:24:48 ,                    ,2023-07-07 03:24:48 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2023.07.06-收益发放 ,0.62    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023070622001153491443999821	,13190600723070650833024492878	,2023-07-06 19:10:42 ,2023-07-06 19:10:48 ,2023-07-06 19:50:42 ,淘宝        ,支付宝担保交易         ,饿了么             ,冒二麻一·好吃到爆的麻辣香锅·冒菜(汉峪金谷店)外卖订单,22.77   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070622001453491444743820	,8912660000489000008000184114323187	,2023-07-06 14:21:28 ,2023-07-06 14:21:33 ,2023-07-06 14:21:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,GEAO            ,GEAO小程序下单           ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20230706385089306491 	,                    	,2023-07-06 03:25:23 ,                    ,2023-07-06 03:25:23 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2023.07.05-收益发放 ,0.56    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023070522001453491442825862	,16885544539712052653492	,2023-07-05 18:54:14 ,2023-07-05 18:54:20 ,2023-07-05 18:54:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,牛多旺太和板面店        ,收钱码收款               ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070522001453491438322032	,36126600004929000006791703788110676576906124996703	,2023-07-05 11:57:32 ,2023-07-05 11:57:33 ,2023-07-05 11:57:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,君子蓝高速店          ,君子蓝餐厅汉峪金谷店-扫码付-YY00105-230705-00661157,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20230705377052656491 	,                    	,2023-07-05 03:21:44 ,                    ,2023-07-05 03:21:44 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2023.07.04-收益发放 ,0.58    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023070422001453491437967683	,232017092208872157160206012850000582307040272519	,2023-07-04 18:38:32 ,2023-07-04 18:38:36 ,2023-07-04 18:38:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高新开发区小可新快餐店     ,高新开发区小可新快餐店         ,12.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023070404200183001062911716	,2023070422001485831439391593	,2023-07-04 09:22:33 ,2023-07-04 09:22:34 ,2023-07-04 09:22:34 ,支付宝网站     ,即时到账交易          ,开发(**发)         ,亲情卡                 ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
