支付宝交易记录明细查询
账号:[13173026163]
起始日期:[2023-11-12 00:00:00]    终止日期:[2023-12-12 13:56:30]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2023121222001453491416241776	,41126600004928000010031102312120825010583618641697	,2023-12-12 08:25:01 ,2023-12-12 08:25:02 ,2023-12-12 08:25:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,京东便利店汉峪金谷店      ,京东便利店汉峪金谷店_10021002312120825010423618641765_33937343771872001,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20231212009130101000490036040999	,20231212009130501000490053863325	,2023-12-12 01:08:36 ,2023-12-12 01:08:37 ,2023-12-12 01:08:36 ,支付宝网站     ,即时到账交易          ,余额宝             ,余额宝-自动转入            ,491.50  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2023121122001453491412234528	,411266000001050002OP7311280510825694540	,2023-12-11 18:22:28 ,2023-12-11 18:22:29 ,2023-12-11 18:22:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高新开发区峰良包子店      ,二维码支付               ,8.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20231211200040011100490017865082	,                    	,2023-12-11 18:11:08 ,2023-12-11 18:11:19 ,2023-12-11 18:11:08 ,支付宝网站     ,即时到账交易          ,张开发             ,充值-普通充值             ,500.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,普通充值                ,资金转移     ,
2023121122001453491410112098	,0003N202312110000000004984084768	,2023-12-11 13:25:03 ,2023-12-11 13:25:03 ,2023-12-11 13:25:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德地图打车订单            ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023121122001153491406883248	,T200P3674406675994637424	,2023-12-11 09:57:38 ,2023-12-11 09:57:45 ,2023-12-11 19:56:09 ,淘宝        ,支付宝担保交易         ,回力**店           ,回力马丁靴男冬季加绒雪地靴子劳保鞋登山鞋休闲加厚棉鞋工装鞋男,75.00   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2023121122001453491407815330	,53126600004928000010031102312110900000743618641068	,2023-12-11 09:00:00 ,2023-12-11 09:00:00 ,2023-12-11 09:00:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,京东便利店汉峪金谷店      ,京东便利店汉峪金谷店_10021002312110900000603618642499_33905740920872001,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20231211368720820491 	,                    	,2023-12-11 03:16:23 ,                    ,2023-12-11 03:16:23 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2023.12.10-收益发放 ,0.02    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023121122001153491409583740	,T200P3673926506045637424	,2023-12-11 00:24:13 ,2023-12-11 00:24:20 ,2023-12-11 10:25:38 ,淘宝        ,支付宝担保交易         ,ko**7           ,毛衣男日系简约休闲风百搭半高拉链针织衫韩版ins潮流慵懒风外套,139.00  ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2023121022001453491405228151	,0003N202312100000000004968018636	,2023-12-10 21:51:46 ,2023-12-10 21:51:49 ,2023-12-10 21:51:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德地图打车订单            ,41.85   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023121022001153491408562049_3672895644686637424	,T200P3672895644686637424	,2023-12-10 20:24:56 ,                    ,2023-12-10 20:24:56 ,淘宝        ,支付宝担保交易         ,零敢**店           ,退款-【狂欢价】【辛吉飞溯源推荐】锦恩记宁夏特产枸杞原浆原液官方旗舰店构纪汁,79.90   ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023121022001153491408562049	,T200P3672895644686637424	,2023-12-10 20:23:03 ,2023-12-10 20:23:08 ,2023-12-10 20:24:56 ,淘宝        ,支付宝担保交易         ,零敢**店           ,【狂欢价】【辛吉飞溯源推荐】锦恩记宁夏特产枸杞原浆原液官方旗舰店构纪汁,79.90   ,支出      ,交易关闭    ,0.00     ,79.90    ,                    ,已支出      ,
2023121022001453491400579295	,3920171026095280301901121013304212878932137422	,2023-12-10 13:30:42 ,2023-12-10 13:30:42 ,2023-12-10 13:30:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南康吉超意兴餐饮管理有限公司 ,济南福泽餐饮管理合伙企业店内购物    ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023121022001453491405147306	,0003N202312100000000004973204599	,2023-12-10 13:15:22 ,2023-12-10 13:15:23 ,2023-12-10 13:15:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德地图打车订单            ,22.60   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20231210360678206491 	,                    	,2023-12-10 03:48:24 ,                    ,2023-12-10 03:48:24 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2023.12.09-收益发放 ,0.03    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023121022001153491403483627	,T200P3671229277820637424	,2023-12-10 00:19:37 ,2023-12-10 00:19:42 ,2023-12-10 00:19:43 ,淘宝        ,支付宝担保交易         ,欧福**宝           ,芒果TV会员7天周卡七天月卡30天季卡年卡官方直冲秒到账不限新老,1.00    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2023120922001453491400239332	,5512660000489000008001624114323343	,2023-12-09 23:19:01 ,2023-12-09 23:19:05 ,2023-12-09 23:19:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,GEAO            ,GEAO小程序下单           ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023120922001453491400260496	,0003N202312090000000004982701678	,2023-12-09 23:18:41 ,2023-12-09 23:18:41 ,2023-12-09 23:18:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德地图打车订单            ,37.14   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023120922001453491400308582	,94037829500905881710	,2023-12-09 22:47:38 ,2023-12-09 22:47:38 ,2023-12-09 22:47:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,怪兽充电            ,怪兽充电宝               ,9.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023120922001453491401484347	,47021169833712052653492	,2023-12-09 18:16:23 ,2023-12-09 18:16:26 ,2023-12-09 18:16:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,**营             ,收钱码收款               ,294.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20231209498787924905 	,2023120915563465741db2caa2206426	,2023-12-09 15:56:36 ,2023-12-09 15:56:36 ,2023-12-09 15:56:36 ,其他（包括阿里巴巴和外部商家）,预订交易            ,深圳竹芒科技有限公司      ,自动解冻-搜电预授权转支付       ,0.00    ,不计收支    ,解冻成功    ,0.00     ,0.00     ,                    ,解冻       ,
2023120922001453491457762763	,2023120915563465741db2caa2206426	,2023-12-09 15:56:35 ,2023-12-09 15:56:36 ,2023-12-09 15:56:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,深圳竹芒科技有限公司      ,搜电预授权转支付            ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20231209497030384905 	,202312091529376574176183cbe01352	,2023-12-09 15:29:38 ,2023-12-09 15:29:41 ,2023-12-09 15:29:38 ,其他（包括阿里巴巴和外部商家）,预订交易            ,                ,搜电科技信用租借            ,0.00    ,不计收支    ,芝麻免押下单成功,0.00     ,0.00     ,                    ,冻结       ,
20231209500003884905 	,202312091528466574172e0b78c31477	,2023-12-09 15:29:21 ,2023-12-09 15:29:21 ,2023-12-09 15:29:21 ,其他（包括阿里巴巴和外部商家）,预订交易            ,                ,搜电预授权解冻             ,0.00    ,不计收支    ,解冻成功    ,0.00     ,0.00     ,                    ,解冻       ,
20231209500404704905 	,202312091528466574172e0b78c31477	,2023-12-09 15:28:46 ,2023-12-09 15:28:58 ,2023-12-09 15:28:46 ,其他（包括阿里巴巴和外部商家）,预订交易            ,                ,搜电科技信用租借            ,0.00    ,不计收支    ,芝麻免押下单成功,0.00     ,0.00     ,                    ,冻结       ,
2023120922001453491400092095	,31126600004802000020231209143229247165580662	,2023-12-09 14:32:36 ,2023-12-09 14:32:36 ,2023-12-09 14:32:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,家家悦集团股份有限公司     ,家家悦集团股份有限公司         ,7.43    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023120922001453491455942359	,762017092208872157160206012850000532312090331804	,2023-12-09 12:19:26 ,2023-12-09 12:19:34 ,2023-12-09 12:19:34 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高新开发区小可新快餐店     ,高新开发区小可新快餐店         ,13.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2023120922001453491400095174	,0003N202312090000000004949130296	,2023-12-09 10:50:57 ,2023-12-09 10:50:59 ,2023-12-09 10:50:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德地图打车订单            ,16.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20231209352091798491 	,                    	,2023-12-09 04:06:26 ,                    ,2023-12-09 04:06:26 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2023.12.08-收益发放 ,0.03    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2023120822001453491454203547	,2506721733104024074674218	,2023-12-08 22:26:08 ,2023-12-08 22:26:08 ,2023-12-08 22:26:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团充电            ,美团充电宝               ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
