支付宝交易记录明细查询
账号:[13173026163]
起始日期:[2025-03-08 00:00:00]    终止日期:[2025-04-08 16:53:26]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2025040800003001490039858795	,3750014599474       	,2025-04-08 09:02:21 ,2025-04-08 09:02:25 ,2025-04-08 09:02:27 ,支付宝网站     ,即时到账交易          ,历城区供电公司         ,电费                  ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025040822001453491435221340	,635688513388        	,2025-04-08 08:29:40 ,2025-04-08 08:29:40 ,2025-04-08 08:29:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,罗森(北京)有限公司      ,LAWSON济南罗森万科浪潮店消费   ,3.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20250408334211157491 	,                    	,2025-04-08 05:32:11 ,                    ,2025-04-08 05:32:11 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2025.04.07-收益发放 ,1.43    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025040722001453491431454604	,94126600004836000083620250407712006281	,2025-04-07 11:36:30 ,2025-04-07 11:36:31 ,2025-04-07 11:36:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,菜小青(浪潮店)        ,菜小青麻辣烫（浪潮店）订单       ,24.02   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20250407001080012204490005723671	,                    	,2025-04-07 10:33:10 ,                    ,2025-04-07 10:33:13 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-华泰保兴安悦债券A-买入   ,50000.00,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20250407328364624491 	,                    	,2025-04-07 03:18:45 ,                    ,2025-04-07 03:18:45 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2025.04.06-收益发放 ,2.89    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025040622001453491431473978	,0003N202504060000000010323535864	,2025-04-06 20:18:49 ,2025-04-06 20:18:51 ,2025-04-06 20:18:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,20.29   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025040622001153491430673719_4291318766701637424	,T200P4291318766701637424	,2025-04-06 17:59:56 ,                    ,2025-04-06 17:59:56 ,淘宝        ,支付宝担保交易         ,v***8           ,退款-emby 解锁永久版 支持电脑手机电视,8.00    ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025040622001153491430591581	,T200P4291393971075637424	,2025-04-06 17:11:17 ,2025-04-06 17:11:18 ,2025-04-06 17:11:20 ,淘宝        ,支付宝担保交易         ,t***9           ,Emby 解锁永久版 支持Windows安卓手机安卓TV，i,5.00    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2025040622001153491430744965	,13170600725040626653722492878	,2025-04-06 17:10:38 ,2025-04-06 17:10:42 ,2025-04-06 17:26:21 ,淘宝        ,支付宝担保交易         ,饿了么             ,兰州牛肉拉面(龙湖店)外卖订单     ,18.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025040622001153491430673719	,T200P4291318766701637424	,2025-04-06 17:06:26 ,2025-04-06 17:06:28 ,2025-04-06 17:59:56 ,淘宝        ,支付宝担保交易         ,v***8           ,emby 解锁永久版 支持电脑手机电视 ,8.00    ,支出      ,交易关闭    ,0.00     ,8.00     ,                    ,已支出      ,
2025040622001153491429723922	,T200P4291199316349637424	,2025-04-06 15:00:24 ,                    ,2025-04-07 15:00:25 ,淘宝        ,支付宝担保交易         ,x***4           ,芒果tv电视会员一个月/月卡 电视端专用 标价即售价芒果VI,3.00    ,不计收支    ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2025040622001153491430697544	,T200P4290937705075637424	,2025-04-06 15:00:23 ,2025-04-06 15:00:24 ,2025-04-06 22:26:12 ,淘宝        ,支付宝担保交易         ,x***4           ,芒果tv电视会员一个月/月卡 电视端专用 标价即售价芒果VI,3.00    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2025040622001453491431234345	,3012660000489000008001008314325096	,2025-04-06 13:32:28 ,2025-04-06 13:32:32 ,2025-04-06 13:32:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,GEAO            ,GEAO小程序下单           ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20250406323396918491 	,                    	,2025-04-06 03:59:30 ,                    ,2025-04-06 03:59:30 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2025.04.05-收益发放 ,2.89    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025040522001453491423199001	,0003N202504050000000010314059822	,2025-04-05 10:48:07 ,2025-04-05 10:48:09 ,2025-04-05 10:48:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,22.78   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20250405318038696491 	,                    	,2025-04-05 03:20:31 ,                    ,2025-04-05 03:20:31 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2025.04.04-收益发放 ,2.89    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025040422001453491422143452	,25040417202001092861142846799872	,2025-04-04 17:20:01 ,2025-04-04 17:20:02 ,2025-04-04 17:20:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南公共交通集团有限公司    ,公交-201610-车号[0307000048] 2025-04-04 17:19:18,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025040422001453491419526380	,0003N202504040000000010287876490	,2025-04-04 13:35:14 ,2025-04-04 13:35:15 ,2025-04-04 13:35:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,23.62   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025040422001453491415314953	,4512660000482200007895227970102843	,2025-04-04 12:53:40 ,2025-04-04 12:53:41 ,2025-04-04 12:53:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,大吉利潮汕牛肉火锅（世贸芯环店）,大吉利潮汕牛肉火锅（世贸环芯店）    ,38.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
