支付宝交易记录明细查询
账号:[13173026163]
起始日期:[2023-12-16 00:00:00]    终止日期:[2024-01-16 14:20:20]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2024011622001453491433187652	,36164430610080000   	,2024-01-16 09:06:34 ,2024-01-16 09:06:35 ,2024-01-16 09:06:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰e足食能量站         ,丰宜能量站消费订单号：36164430610440000，消费时间：2024-01-16 09:06:34。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看,5.59    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240116354366746491 	,                    	,2024-01-16 05:16:29 ,                    ,2024-01-16 05:16:29 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.01.15-收益发放 ,0.05    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024011522001453491433901028	,57126600004836000083620240115991570327	,2024-01-15 11:49:02 ,2024-01-15 11:49:03 ,2024-01-15 11:49:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,福匠              ,福将支付宝               ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024011522001453491432645059	,36155973810080000   	,2024-01-15 09:37:06 ,2024-01-15 09:37:07 ,2024-01-15 09:37:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰e足食能量站         ,丰宜能量站消费订单号：36155973811840002，消费时间：2024-01-15 09:37:06。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看,5.49    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240115345996101491 	,                    	,2024-01-15 02:52:27 ,                    ,2024-01-15 02:52:27 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.01.14-收益发放 ,0.05    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024011422001453491430979308	,MQKT2LVWY0a0        	,2024-01-14 20:55:33 ,2024-01-14 20:55:33 ,2024-01-14 20:55:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,App Store & Apple Music,App Store & Apple Music；01.14购买,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024011422001453491427443502	,0003N202401140000000005371437824	,2024-01-14 16:03:57 ,2024-01-14 16:03:59 ,2024-01-14 16:03:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德地图打车订单            ,10.49   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240114534902905688 	,*99000524011454245304	,2024-01-14 15:36:27 ,2024-01-14 15:36:27 ,2024-01-14 15:36:42 ,支付宝网站     ,即时到账交易          ,济南市中心医院         ,医保支付(不含自费)          ,0.00    ,支出      ,支付成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024011422001453491428065659	,21P2088721085226061W03_20240114P06992392DAREWAY	,2024-01-14 14:43:59 ,2024-01-14 14:44:00 ,2024-01-14 14:44:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南市中心医院         ,二维码支付               ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240114534902818980 	,*99000524011454242105	,2024-01-14 13:42:24 ,2024-01-14 13:42:24 ,2024-01-14 13:42:30 ,支付宝网站     ,即时到账交易          ,济南市中心医院         ,医保支付(不含自费)          ,0.00    ,支出      ,支付成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024011422001453491429625789	,0003N202401140000000005354572165	,2024-01-14 13:06:47 ,2024-01-14 13:06:49 ,2024-01-14 13:06:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德地图打车订单            ,11.49   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
