支付宝交易记录明细查询
账号:[13173026163]
起始日期:[2022-06-28 00:00:00]    终止日期:[2022-07-28 14:17:59]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2022072822001453491427573513	,191266000001050002OP7125267945818719564	,2022-07-28 11:58:42 ,2022-07-28 11:58:43 ,2022-07-28 11:58:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高新开发区峰良包子店      ,二维码支付               ,11.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20220728355211000491 	,                    	,2022-07-28 03:47:21 ,                    ,2022-07-28 03:47:21 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2022.07.27-收益发放 ,2.61    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022072722001153491425642729_2781403452769637424	,T200P2781403452769637424	,2022-07-27 13:53:03 ,                    ,2022-07-27 13:53:03 ,淘宝        ,支付宝担保交易         ,e趣宝贝            ,退款-BIOSTAR/映泰 J4125 主板ITX迷你集成主板 四核CPU可做NAS/软路由,579.00  ,其他      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022072722001153491425692471	,T200P2783203094249637424	,2022-07-27 13:42:27 ,2022-07-27 13:42:40 ,2022-07-27 13:53:17 ,淘宝        ,支付宝担保交易         ,e趣宝贝            ,BIOSTAR/映泰 J4125 主板ITX迷你集成主板 四核CPU可做NAS/软路由,719.00  ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2022072722001453491424629583	,111266000001050002OP7124897311624279372	,2022-07-27 12:00:27 ,2022-07-27 12:00:27 ,2022-07-27 12:00:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高新开发区峰良包子店      ,二维码支付               ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022072722001153491425642729	,T200P2781403452769637424	,2022-07-27 09:57:05 ,2022-07-27 09:57:09 ,2022-07-27 13:53:03 ,淘宝        ,支付宝担保交易         ,e趣宝贝            ,BIOSTAR/映泰 J4125 主板ITX迷你集成主板 四核CPU可做NAS/软路由,579.00  ,支出      ,交易关闭    ,0.00     ,579.00   ,                    ,已支出      ,
20220727346934585491 	,                    	,2022-07-27 03:36:24 ,                    ,2022-07-27 03:36:24 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2022.07.26-收益发放 ,2.55    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022072622001453491423528137	,2820180330024764010461368604141467415301138	,2022-07-26 19:20:52 ,2022-07-26 19:20:52 ,2022-07-26 19:20:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,牛村花板面           ,美团收银909700179293408242,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022072622001153491423872057_2781381819823637424	,T200P2781381819823637424	,2022-07-26 18:05:06 ,                    ,2022-07-26 18:05:06 ,淘宝        ,支付宝担保交易         ,tb781721163     ,退款-赛扬9代J4125工控主板双网六串2.5G网口ITX低功耗工业一体机电脑,509.86  ,其他      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022072622001153491423872057	,T200P2781381819823637424	,2022-07-26 11:29:18 ,2022-07-26 11:29:23 ,2022-07-26 18:05:06 ,淘宝        ,支付宝担保交易         ,tb781721163     ,赛扬9代J4125工控主板双网六串2.5G网口ITX低功耗工业一体机电脑,509.86  ,支出      ,交易关闭    ,0.00     ,509.86   ,                    ,已支出      ,
2022072622001153491424010866_2780905574626637424	,T200P2780905574626637424	,2022-07-26 11:28:54 ,                    ,2022-07-26 11:28:54 ,淘宝        ,支付宝担保交易         ,tb781721163     ,退款-赛扬9代J4125工控主板Gemini Lake2.5G四网NANO嵌入式x86主板ddr4,458.86  ,其他      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022072622001153491424010866	,T200P2780905574626637424	,2022-07-26 11:02:54 ,2022-07-26 11:03:00 ,2022-07-26 11:28:54 ,淘宝        ,支付宝担保交易         ,tb781721163     ,赛扬9代J4125工控主板Gemini Lake2.5G四网NANO嵌入式x86主板ddr4,458.86  ,支出      ,交易关闭    ,0.00     ,458.86   ,                    ,已支出      ,
20220726336643417491 	,                    	,2022-07-26 03:32:33 ,                    ,2022-07-26 03:32:33 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2022.07.25-收益发放 ,2.58    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022072522001453491423560548	,0620180330024764010461368604140117529701418	,2022-07-25 18:42:59 ,2022-07-25 18:43:00 ,2022-07-25 18:43:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,张爷爷空心面          ,张立新牛肉空心面（汉峪金谷店）     ,11.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
