支付宝交易记录明细查询
账号:[13173026163]
起始日期:[2022-05-01 00:00:00]    终止日期:[2022-06-01 11:15:24]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
20220601009130101000490073900333	,20220601009130501000490023792325	,2022-06-01 06:57:52 ,2022-06-01 06:57:52 ,2022-06-01 06:57:52 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-自动转入            ,8.00    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20220601305068121491 	,                    	,2022-06-01 03:59:29 ,                    ,2022-06-01 03:59:29 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2022.05.31-收益发放 ,3.36    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20220531200040011100490064797221	,                    	,2022-05-31 22:57:12 ,2022-05-31 22:57:15 ,2022-05-31 22:57:15 ,支付宝网站     ,即时到账交易          ,开发(**发)         ,转账                  ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2022053122001453491421795564	,52126600004802000020220531195623107426376428	,2022-05-31 19:56:23 ,2022-05-31 19:56:24 ,2022-05-31 19:56:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南富群超市有限公司      ,济南富群超市有限公司          ,4.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022053122001153491421643230	,T200P2664106886330637424	,2022-05-31 14:08:44 ,2022-05-31 14:08:48 ,2022-05-31 14:08:48 ,淘宝        ,支付宝担保交易         ,五鲨网游专营店         ,【亏本低价接单】王者送荣耀代练排位上分带打玩巅峰赛刷战力英雄,49.99   ,支出      ,等待对方发货  ,0.00     ,0.00     ,                    ,已支出      ,
20220531020070011500490079434477	,1271628780439653580868005	,2022-05-31 14:00:44 ,2022-05-31 14:00:45 ,2022-05-31 14:00:45 ,支付宝网站     ,即时到账交易          ,芜湖牵牛花网络科技有限公司分公司,平台转账                ,28.00   ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022053122001453491421353614	,3412660000481610001531512428754636800N	,2022-05-31 13:46:33 ,                    ,2022-05-31 13:57:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,牵牛花网络           ,移动交易支付              ,31.00   ,其他      ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2022053122001453491422241809	,7812660000481610001531512362316869632N	,2022-05-31 13:46:17 ,2022-05-31 13:46:21 ,2022-05-31 13:46:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,牵牛花网络           ,移动交易支付              ,31.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022053122001453491422609888	,641266000001050002OP7103743833136969036	,2022-05-31 11:54:09 ,2022-05-31 11:54:10 ,2022-05-31 11:54:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高新开发区峰良包子店      ,二维码支付               ,12.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022053122001153491421626604_2664241599433637424	,T200P2664241599433637424	,2022-05-31 09:27:54 ,                    ,2022-05-31 09:27:54 ,淘宝        ,支付宝担保交易         ,tb4016053722    ,退款-全，国，电，信，流，量，10/g/5/天/国内/流量/包,4.50    ,其他      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
